branch,Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Type,Schedule_Queue_Count,is_LP_Migration_ON,GVT_Method,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Events_for_Starved_Objects,Sched_Event_Swaps_Success,Sched_Event_Swaps_Failed,Average_Memory_Usage_(MB)
SIMD,epidemic,"./epidemic_sim-mmodel_100k_ba.dat",6000,6,multiset,6,,asynchronous,32,36.0039,16384,2529248,0,54,0,21,0,317,54,2529254,2529194,16385,12,7,702
SIMD,epidemic,"./epidemic_sim-mmodel_100k_ba.dat",6000,6,multiset,6,,asynchronous,32,34.9083,16384,2529197,0,3,0,10,0,183,3,2529204,2529194,16384,5,7,623
SIMD,epidemic,"./epidemic_sim-mmodel_100k_ba.dat",6000,6,multiset,6,,asynchronous,32,35.4048,16384,2529216,0,22,0,15,0,257,22,2529225,2529194,16384,9,7,650
SIMD,epidemic,"./epidemic_sim-mmodel_100k_ba.dat",6000,6,multiset,6,,asynchronous,32,35.13,16384,2529198,0,4,0,11,0,187,4,2529205,2529194,16384,4,7,624
relaxedCompare,epidemic,"./epidemic_sim-mmodel_100k_ba.dat",6000,3,multiset,3,,asynchronous,32,36.2516,16384,2529194,0,0,0,0,0,0,0,2529194,2529194,16384,0,0,499
relaxedCompare,epidemic,"./epidemic_sim-mmodel_100k_ba.dat",6000,3,multiset,3,,asynchronous,32,36.356,16384,2529194,0,0,0,0,0,0,0,2529194,2529194,16384,0,0,498
relaxedCompare,epidemic,"./epidemic_sim-mmodel_100k_ba.dat",6000,3,multiset,3,,asynchronous,32,34.8888,16384,2529194,0,0,0,0,0,0,0,2529194,2529194,16384,0,0,529
relaxedCompare,epidemic,"./epidemic_sim-mmodel_100k_ba.dat",6000,3,multiset,3,,asynchronous,32,36.2323,16384,2529194,0,0,0,0,0,0,0,2529194,2529194,16384,0,0,502
relaxedCompare,epidemic,"./epidemic_sim-mmodel_100k_ba.dat",6000,3,multiset,3,,asynchronous,32,36.6212,16384,2529194,0,0,0,0,0,0,0,2529194,2529194,16384,0,0,509
relaxedCompare,epidemic,"./epidemic_sim-mmodel_100k_ba.dat",6000,6,multiset,6,,asynchronous,32,33.9994,16384,2285005,0,100,0,9,0,90,97,2265073,2264971,16388,6,5,639
relaxedCompare,epidemic,"./epidemic_sim-mmodel_100k_ba.dat",6000,6,multiset,6,,asynchronous,32,34.0331,16384,2529194,0,0,0,0,0,0,0,2529194,2529194,16384,0,0,601
relaxedCompare,epidemic,"./epidemic_sim-mmodel_100k_ba.dat",6000,6,multiset,6,,asynchronous,32,35.0283,16384,2318389,0,190,0,10,6,193,189,2293511,2293297,16399,3,0,708
relaxedCompare,epidemic,"./epidemic_sim-mmodel_100k_ba.dat",6000,6,multiset,6,,asynchronous,32,34.6664,16384,2212155,0,989,0,21,6,756,947,2192768,2191812,16406,6,24,620
relaxedCompare,epidemic,"./epidemic_sim-mmodel_100k_ba.dat",6000,6,multiset,6,,asynchronous,32,33.9624,16384,2285012,0,322,0,8,0,142,311,2273785,2273480,16389,3,14,600
